,null,zpe,U0,U,H,G,Cv
8836,8836,0.114568985999,-426.113464355,-426.013061523,-426.278747559,-426.248931885,29.9199676514
8837,8837,0.182159513235,-383.76184082,-383.568695068,-385.975952148,-385.470916748,33.3769569397
8838,8838,0.0906477048993,-415.414093018,-415.174713135,-416.583404541,-416.817352295,25.5345745087
8839,8839,0.173994034529,-393.433166504,-392.908294678,-395.061920166,-394.702758789,33.6469497681
8840,8840,0.157557025552,-385.408477783,-385.153747559,-387.644226074,-387.108612061,30.1503944397
8841,8841,0.18281956017,-382.194946289,-382.016967773,-383.585174561,-383.165374756,32.7227516174
8842,8842,0.115225039423,-386.634460449,-386.253448486,-387.100982666,-386.966918945,26.9066295624
8843,8843,0.242511436343,-352.303527832,-354.487670898,-325.329803467,-324.674041748,42.8047447205
8844,8844,0.13730725646,-396.537231445,-396.23248291,-397.649475098,-397.420501709,30.0764656067
8845,8845,0.145871862769,-430.082763672,-429.77947998,-431.593139648,-431.41317749,31.3431816101
8846,8846,0.171235918999,-406.989044189,-406.719238281,-407.957885742,-407.61428833,33.9044342041
8847,8847,0.202248960733,-353.15222168,-352.40637207,-356.354187012,-355.829681396,33.9287490845
8848,8848,0.196869581938,-390.532287598,-390.140258789,-392.8465271,-392.370330811,36.9398651123
8849,8849,0.1440307796,-427.546508789,-427.550476074,-427.983581543,-427.885162354,32.6667671204
8850,8850,0.130125105381,-402.355895996,-401.793334961,-403.808197021,-403.583526611,29.8062572479
8851,8851,0.158929586411,-451.76663208,-451.973419189,-452.025756836,-452.017303467,34.6974563599
8852,8852,0.190925344825,-376.809570312,-377.39642334,-381.365081787,-380.930114746,32.7357177734
8853,8853,0.134265691042,-433.817260742,-433.610717773,-434.779785156,-434.619476318,30.2932415009
8854,8854,0.133586764336,-373.774078369,-372.976196289,-375.546813965,-375.373077393,29.1572132111
8855,8855,0.149576485157,-391.576965332,-391.031860352,-393.304077148,-392.861785889,28.7179031372
8856,8856,0.137738332152,-443.611877441,-443.536529541,-444.019561768,-443.868927002,29.8046474457
8857,8857,0.150706276298,-377.091796875,-376.604980469,-379.190551758,-378.716949463,27.9832496643
8858,8858,0.157464489341,-428.141967773,-428.252410889,-428.675933838,-428.40032959,32.0791320801
8859,8859,0.149746149778,-388.470825195,-387.949035645,-390.79901123,-390.411224365,30.2288589478
8860,8860,0.189041882753,-402.525146484,-402.322540283,-403.600646973,-403.144348145,36.6775360107
8861,8861,0.174674555659,-397.617095947,-397.234893799,-399.466583252,-399.044830322,33.2939529419
8862,8862,0.154197737575,-373.270233154,-372.952331543,-375.415344238,-375.122650146,32.0674743652
8863,8863,0.119060121477,-437.927215576,-437.861328125,-438.422546387,-438.380584717,30.148355484
8864,8864,0.170900478959,-386.795837402,-386.337677002,-388.628387451,-388.13079834,32.1162261963
8865,8865,0.120593875647,-400.357208252,-399.86630249,-401.591064453,-401.610748291,28.1610813141
8866,8866,0.117634475231,-441.602294922,-441.441223145,-442.835205078,-442.900512695,29.2281284332
8867,8867,0.14909350872,-420.266601562,-420.043609619,-421.311431885,-421.062347412,30.6165294647
8868,8868,0.148945122957,-363.708770752,-362.926055908,-367.233459473,-366.910125732,27.3992977142
8869,8869,0.190883487463,-347.781860352,-347.498748779,-349.20880127,-348.574615479,27.9132213593
8870,8870,0.101540476084,-447.233001709,-447.077758789,-447.709228516,-447.902130127,27.8056583405
8871,8871,0.0889789238572,-415.331970215,-415.217834473,-415.604766846,-415.786437988,27.2700061798
8872,8872,0.0943484082818,-421.546203613,-421.560821533,-421.696960449,-421.902618408,25.8929958344
8873,8873,0.137025043368,-455.492980957,-455.562774658,-456.481872559,-456.458953857,32.0403671265
8874,8874,0.191673874855,-394.795410156,-394.292785645,-396.762329102,-396.223632812,37.5976753235
8875,8875,0.184274062514,-385.750915527,-385.619445801,-387.356170654,-386.858673096,34.8004417419
8876,8876,0.18238787353,-378.103637695,-377.921356201,-379.620361328,-379.151733398,34.0335578918
8877,8877,0.129538834095,-395.894073486,-395.291595459,-397.999267578,-397.729370117,29.7204284668
8878,8878,0.188094511628,-387.848205566,-387.526611328,-390.041229248,-389.499176025,36.1935462952
8879,8879,0.127550303936,-425.585266113,-425.125457764,-426.98550415,-426.993988037,30.2098407745
8880,8880,0.0975552275777,-419.102539062,-419.087921143,-419.566009521,-419.696258545,26.3591747284
8881,8881,0.160075321794,-412.518249512,-412.456298828,-413.490203857,-413.199371338,34.8114967346
8882,8882,0.146349936724,-399.248596191,-398.750854492,-400.952606201,-400.705352783,30.6203689575
8883,8883,0.157097280025,-428.513977051,-428.60736084,-429.688842773,-429.340057373,30.7395381927
8884,8884,0.136692211032,-435.983581543,-435.770294189,-436.152099609,-436.024688721,28.6491641998
8885,8885,0.181041657925,-384.323181152,-384.018676758,-386.033813477,-385.659637451,35.6688117981
8886,8886,0.14950953424,-378.003967285,-377.742980957,-379.276947021,-378.899993896,29.9728012085
8887,8887,0.149878963828,-415.878540039,-415.74987793,-416.650390625,-416.434631348,32.6035652161
8888,8888,0.17431256175,-433.42980957,-433.063049316,-434.043029785,-433.691436768,36.4729537964
8889,8889,0.199550151825,-370.096832275,-370.10446167,-371.229797363,-370.799713135,37.3874893188
8890,8890,0.180477872491,-400.067871094,-399.422546387,-402.550964355,-401.974090576,35.5127639771
8891,8891,0.17839102447,-388.697998047,-388.709533691,-390.566802979,-390.22958374,34.3579330444
8892,8892,0.119524642825,-439.821350098,-439.98651123,-439.556152344,-439.633239746,30.0837802887
8893,8893,0.119198873639,-398.871582031,-398.541412354,-400.132873535,-400.233978271,28.8299160004
8894,8894,0.150370165706,-389.182647705,-388.486450195,-391.106262207,-390.727142334,31.3934345245
8895,8895,0.202480852604,-344.623077393,-344.40826416,-347.535766602,-347.104644775,35.0167884827
8896,8896,0.241554602981,-353.739959717,-355.905090332,-326.670928955,-325.991455078,43.5340538025
8897,8897,0.137805879116,-452.792358398,-452.802490234,-453.854125977,-453.818023682,31.5256767273
8898,8898,0.177961289883,-415.67565918,-415.53729248,-416.766235352,-416.345550537,33.4805793762
8899,8899,0.177409574389,-422.12286377,-421.702636719,-423.843505859,-423.510498047,38.3668785095
8900,8900,0.138106793165,-437.930297852,-437.403137207,-439.071044922,-438.943878174,28.387506485
8901,8901,0.11562936753,-485.532989502,-485.984985352,-485.726806641,-485.848968506,30.0582771301
8902,8902,0.193654611707,-403.792449951,-403.593841553,-405.910797119,-405.484619141,35.4212722778
8903,8903,0.135763466358,-449.869445801,-449.878356934,-451.316864014,-451.323883057,29.7368144989
8904,8904,0.199597507715,-373.610778809,-373.28414917,-375.978759766,-375.580596924,37.1809120178
8905,8905,0.182020276785,-427.514831543,-427.534942627,-428.690917969,-428.295898438,31.0261878967
8906,8906,0.220860794187,-347.228851318,-346.186279297,-351.567321777,-351.018188477,37.4529037476
8907,8907,0.157689541578,-370.79498291,-370.111022949,-373.690155029,-373.235198975,28.9333896637
8908,8908,0.16786493361,-434.244567871,-434.022003174,-434.674499512,-434.31829834,35.089931488
8909,8909,0.150645941496,-391.225280762,-390.567077637,-393.823791504,-393.398376465,30.1102848053
8910,8910,0.121249720454,-414.564086914,-414.191558838,-415.946350098,-415.853729248,28.8466739655
8911,8911,0.173124060035,-395.800994873,-395.238342285,-397.356719971,-396.80581665,33.4289627075
8912,8912,0.173997879028,-396.000732422,-395.544555664,-397.341674805,-396.998443604,33.5798301697
8913,8913,0.132036715746,-388.424713135,-387.719360352,-390.490600586,-390.309509277,28.5598888397
8914,8914,0.1605065763,-380.555236816,-380.418243408,-382.553161621,-382.240631104,31.7192840576
8915,8915,0.128671780229,-394.553955078,-394.008087158,-396.046173096,-395.86315918,28.5276126862
8916,8916,0.0915526598692,-445.968811035,-446.421691895,-444.711212158,-444.779052734,27.2469882965
8917,8917,0.116048894823,-409.705932617,-409.426574707,-410.957824707,-410.992553711,27.6869983673
8918,8918,0.182292491198,-382.055450439,-382.032287598,-382.938293457,-382.473602295,32.1761741638
8919,8919,0.202623873949,-376.192871094,-375.971862793,-377.692657471,-377.262237549,34.6866950989
8920,8920,0.158468052745,-434.798553467,-434.823974609,-435.776611328,-435.573822021,28.9727993011
8921,8921,0.150744527578,-400.316833496,-399.628814697,-401.872558594,-401.445465088,30.7329311371
8922,8922,0.0917041450739,-402.441070557,-402.341033936,-403.708831787,-403.864105225,24.4725341797
8923,8923,0.193783089519,-373.839904785,-373.366149902,-374.685943604,-374.152679443,33.0767593384
8924,8924,0.139286056161,-460.064056396,-459.923675537,-461.882202148,-461.85333252,29.6501026154
8925,8925,0.141032904387,-424.427520752,-424.083129883,-425.892272949,-425.632171631,31.7503128052
8926,8926,0.127288252115,-392.937286377,-392.579528809,-395.098815918,-394.902618408,24.9647197723
8927,8927,0.134893596172,-445.509338379,-445.734527588,-446.493591309,-446.562408447,32.4315567017
8928,8928,0.185869812965,-384.316162109,-384.096679688,-386.212799072,-385.588470459,30.433965683
8929,8929,0.134294509888,-379.856445312,-379.218566895,-381.46081543,-381.228118896,29.023683548
8930,8930,0.154180794954,-337.855773926,-337.17791748,-340.493682861,-340.203887939,30.408203125
8931,8931,0.157837480307,-435.573120117,-435.557128906,-436.900787354,-436.732696533,34.0310211182
8932,8932,0.126088038087,-447.688934326,-447.606689453,-449.038360596,-449.057861328,29.073343277
8933,8933,0.117949843407,-447.116241455,-446.862548828,-447.904449463,-447.951263428,29.8878536224
8934,8934,0.126701235771,-403.090698242,-402.601013184,-404.540893555,-404.387664795,28.7343521118
8935,8935,0.157262012362,-461.155029297,-461.454681396,-461.346832275,-461.243255615,34.4927749634
8936,8936,0.122099786997,-402.888671875,-402.389709473,-405.175292969,-405.025909424,27.8852787018
8937,8937,0.147310420871,-416.545593262,-416.38104248,-417.590789795,-417.378082275,30.571844101
8938,8938,0.148220568895,-412.059570312,-411.557159424,-413.393859863,-413.063720703,33.070110321
8939,8939,0.174036204815,-387.199768066,-386.845214844,-388.626220703,-388.218048096,33.5203857422
8940,8940,0.0963242202997,-477.344970703,-477.331665039,-479.774993896,-480.236968994,27.5803470612
8941,8941,0.14837308228,-431.606140137,-431.329345703,-432.860168457,-432.579864502,30.7080669403
8942,8942,0.175141900778,-380.293334961,-379.32925415,-383.617980957,-383.100494385,33.020740509
8943,8943,0.123804479837,-429.294616699,-429.411437988,-429.014160156,-428.965698242,27.1848983765
8944,8944,0.147558182478,-418.580566406,-418.37588501,-419.136047363,-418.86630249,31.175693512
8945,8945,0.158985555172,-406.274047852,-406.215637207,-407.669616699,-407.270904541,35.0770492554
8946,8946,0.0580982267857,-387.681884766,-387.788665771,-387.109130859,-387.316131592,22.2199401855
8947,8947,0.155716940761,-421.030090332,-421.121673584,-421.978515625,-421.64642334,31.8984050751
8948,8948,0.153432458639,-447.12298584,-447.198303223,-449.214416504,-449.145050049,31.8422832489
8949,8949,0.174858123064,-369.73538208,-369.001281738,-372.853881836,-372.325469971,32.9259643555
8950,8950,0.117656625807,-445.758789062,-445.742431641,-446.647155762,-446.678070068,29.4339618683
8951,8951,0.131070196629,-437.064544678,-436.971313477,-437.500732422,-437.410186768,31.7710323334
8952,8952,0.138721868396,-458.163635254,-458.122955322,-460.024871826,-460.043487549,30.0439548492
8953,8953,0.167348891497,-437.487213135,-437.309326172,-437.654388428,-437.177215576,35.6388969421
8954,8954,0.156263425946,-449.814697266,-449.992614746,-450.95300293,-450.837890625,34.4817962646
8955,8955,0.104543909431,-440.669189453,-440.448120117,-441.835754395,-442.059417725,27.4342002869
8956,8956,0.120092108846,-396.593994141,-395.872070312,-399.253540039,-399.015136719,27.5435161591
8957,8957,0.203651279211,-362.984008789,-362.307525635,-366.277038574,-365.712524414,33.283946991
8958,8958,0.147432371974,-413.49395752,-413.074432373,-414.620330811,-414.413879395,31.5484790802
8959,8959,0.178178519011,-424.022155762,-424.06338501,-425.347595215,-424.97946167,32.8188323975
8960,8960,0.149616792798,-392.701538086,-392.002929688,-394.371765137,-393.946350098,32.0751914978
8961,8961,0.119943529367,-426.429382324,-426.182189941,-428.232421875,-428.124206543,28.8608722687
8962,8962,0.150456741452,-426.734008789,-426.516357422,-427.212097168,-426.926635742,30.5980224609
8963,8963,0.0931499376893,-420.262939453,-420.357421875,-419.77532959,-420.011688232,26.3309803009
8964,8964,0.199269324541,-425.581665039,-425.141052246,-429.137695312,-428.895355225,38.2076187134
8965,8965,0.172994330525,-369.991943359,-368.936004639,-373.009033203,-372.276000977,35.632774353
8966,8966,0.103638961911,-439.642700195,-439.356567383,-440.469421387,-440.613433838,28.276845932
8967,8967,0.153334766626,-394.136779785,-394.210418701,-395.938720703,-395.568511963,30.8570194244
8968,8968,0.203240796924,-384.750854492,-384.479034424,-387.478149414,-386.944854736,31.4455795288
8969,8969,0.184267684817,-383.076904297,-383.141845703,-384.413421631,-383.944396973,32.2917098999
8970,8970,0.131291240454,-431.042724609,-430.586120605,-432.053222656,-431.986358643,28.7226295471
8971,8971,0.147319599986,-411.800170898,-411.596496582,-412.414245605,-412.171905518,32.1747093201
8972,8972,0.111749410629,-437.201263428,-437.028900146,-438.157623291,-438.219970703,28.0921173096
8973,8973,0.198692306876,-429.487915039,-428.993774414,-433.075714111,-432.786499023,40.2234420776
8974,8974,0.12394785881,-424.583007812,-424.40045166,-424.689819336,-424.566558838,31.108997345
8975,8975,0.113367579877,-433.159423828,-433.079956055,-433.638458252,-433.721405029,29.5927066803
8976,8976,0.114737443626,-399.036071777,-398.702484131,-400.14050293,-400.183685303,28.9967060089
8977,8977,0.170688375831,-400.789001465,-400.454376221,-402.355987549,-401.918243408,32.5060272217
8978,8978,0.15844412148,-416.645324707,-416.469482422,-418.132904053,-417.785583496,31.9473991394
8979,8979,0.16397626698,-365.958526611,-365.777008057,-368.081726074,-367.598968506,30.5109615326
8980,8980,0.134103283286,-394.112335205,-393.494628906,-395.88079834,-395.592803955,29.4131298065
8981,8981,0.17838576436,-423.940734863,-423.578491211,-425.928619385,-425.273651123,37.8008804321
8982,8982,0.151252686977,-390.443237305,-389.889160156,-392.485412598,-391.953033447,28.7968597412
8983,8983,0.138123318553,-394.320495605,-393.705780029,-395.98223877,-395.733825684,30.1673336029
8984,8984,0.140101373196,-436.888122559,-436.563354492,-437.89855957,-437.671020508,28.0782604218
8985,8985,0.186012744904,-427.672668457,-427.251220703,-429.557312012,-429.223907471,38.4461898804
8986,8986,0.145744308829,-387.349639893,-386.813934326,-390.012145996,-389.714324951,30.2751197815
8987,8987,0.142882481217,-420.120666504,-419.692138672,-421.410644531,-421.175384521,26.7715396881
8988,8988,0.15823687613,-429.407714844,-429.707214355,-430.148254395,-429.968048096,30.3936195374
8989,8989,0.136067941785,-436.427001953,-436.239257812,-436.467193604,-436.368988037,31.371515274
8990,8990,0.126922592521,-431.427001953,-431.02734375,-432.568054199,-432.467010498,29.7392177582
8991,8991,0.17343467474,-405.153808594,-404.688842773,-406.513244629,-406.088165283,33.7336387634
8992,8992,0.219914421439,-389.805389404,-390.012084961,-391.91796875,-391.487762451,38.8566131592
8993,8993,0.172946482897,-391.662811279,-391.117126465,-393.315490723,-392.93447876,33.6295471191
8994,8994,0.139256551862,-441.569396973,-440.949279785,-443.013977051,-442.903594971,32.0414390564
8995,8995,0.173522740602,-441.150817871,-440.918457031,-442.747375488,-442.51776123,34.1665267944
8996,8996,0.12069696188,-500.238891602,-500.536315918,-500.472137451,-500.637878418,30.4830627441
8997,8997,0.148225814104,-423.849578857,-423.683197021,-424.34777832,-424.056396484,32.3798561096
8998,8998,0.152769386768,-422.279937744,-422.282043457,-423.441192627,-423.290802002,33.6158065796
8999,8999,0.115236178041,-433.143188477,-433.069641113,-433.625305176,-433.567108154,28.8131198883
9000,9000,0.161078676581,-414.396057129,-414.275817871,-416.135559082,-415.881378174,29.3781490326
9001,9001,0.177872672677,-457.614807129,-457.553192139,-460.180969238,-459.946807861,36.6936302185
9002,9002,0.113935306668,-463.511688232,-463.351135254,-464.387817383,-464.495117188,27.3649520874
